State,District,Latitude,Longitude,Material Involved,Movement Type
Nagaland,Kiphire,25.828703,94.726789,Debris,Fall
Nagaland,Kiphire,25.828736,94.728314,Rock,Fall
Nagaland,Kiphire,25.828928,94.898075,Debris,Slide
Nagaland,Kiphire,25.829728,94.792592,Debris,Slide
Nagaland,Kiphire,25.833644,94.518333,Debris,Slide
Nagaland,Kiphire,25.834436,94.795519,Debris,Slide
Nagaland,Kiphire,25.836419,94.526964,Debris,Slide
Nagaland,Kiphire,25.838592,94.788669,Debris,Slide
Nagaland,Kiphire,25.838681,94.788925,Debris,Slide
Nagaland,Kiphire,25.842358,94.702953,Rock cum Debris,Slide
Nagaland,Kiphire,25.842531,94.787211,Debris,Slide
Nagaland,Kiphire,25.842742,94.503003,Debris,Slide
Nagaland,Kiphire,25.842897,94.786861,Debris,Slide
Nagaland,Kiphire,25.848194,94.916169,Debris,Slide
Nagaland,Kiphire,25.848958,94.755311,Debris,Slide
Nagaland,Kiphire,25.849947,94.916697,Rock,Fall
Nagaland,Kiphire,25.850458,94.530347,Debris,Slide
Nagaland,Kiphire,25.851617,94.528211,Debris,Slide
Nagaland,Kiphire,25.857789,94.523589,Debris,Slide
Nagaland,Kiphire,25.861553,94.820553,Debris,Slide
Nagaland,Kiphire,25.867083,94.614828,Debris,Slide
Nagaland,Kiphire,25.872444,94.950069,Debris,Slide
Nagaland,Kiphire,25.878183,94.946942,Rock cum Debris,Slide
Nagaland,Kiphire,25.878525,94.947372,Rock cum Debris,Slide
Nagaland,Kiphire,25.879925,94.632275,Debris,Slide
Nagaland,Kiphire,25.880069,94.628103,Rock cum Debris,Slide
Nagaland,Kiphire,25.880908,94.653542,Rock,Fall
Nagaland,Kiphire,25.881489,94.962525,Debris,Slide
Nagaland,Kiphire,25.881797,94.654425,Rock cum Debris,Slide
Nagaland,Kiphire,25.883108,94.919106,Debris,Slide
Nagaland,Kiphire,25.884003,94.792711,Rock,Fall
Nagaland,Kiphire,25.886089,94.542711,Debris,Slide
Nagaland,Kiphire,25.887303,94.788144,Debris,Slide
Nagaland,Kiphire,25.887525,94.797508,Rock cum Debris,Slide
Nagaland,Kiphire,25.887917,94.795558,Rock cum Debris,Slide
Nagaland,Kiphire,25.889897,94.811111,Debris,Slide
Nagaland,Kiphire,25.893797,94.821944,Debris,Slide
Nagaland,Kiphire,25.895111,94.650258,Debris,Slide
Nagaland,Kiphire,25.896244,94.758128,Debris,Slide
Nagaland,Kiphire,25.896511,94.646325,Rock cum Debris,Slide
Nagaland,Kiphire,25.898825,94.629367,Debris,Slide
Nagaland,Kiphire,25.899767,94.640067,Debris,Slide
Nagaland,Kiphire,25.899894,94.624047,Debris,Slide
Nagaland,Kiphire,25.901125,94.82785,Debris,Slide
Nagaland,Kiphire,25.905494,94.769017,Debris,Slide
Nagaland,Kiphire,25.905561,94.768481,Debris,Slide
Nagaland,Kiphire,25.911931,94.793292,Debris,Slide
Nagaland,Kiphire,25.914247,94.841489,Debris,Slide
Nagaland,Kiphire,25.915092,94.844003,Debris,Slide
Nagaland,Kiphire,25.915344,94.828308,Debris,Slide
Nagaland,Kiphire,25.915925,94.824992,Debris,Slide
Nagaland,Kiphire,25.919689,94.839167,Debris,Slide
Nagaland,Kiphire,25.920367,94.641739,Debris,Slide
Nagaland,Kiphire,25.920811,94.838889,Rock cum Debris,Slide
Nagaland,Kiphire,25.922767,94.565056,Debris,Slide
Nagaland,Kiphire,25.9255,94.760419,Debris,Slide
Nagaland,Kiphire,25.934647,94.787967,Rock cum Debris,Slide
Nagaland,Kiphire,25.938447,94.7843,Debris,Slide
Nagaland,Kiphire,25.939139,94.649311,Debris,Slide
Nagaland,Kiphire,25.940053,94.797197,Rock cum Debris,Slide
Nagaland,Kiphire,25.940317,94.650583,Debris,Slide
Nagaland,Kiphire,25.940703,94.750969,Debris,Slide
Nagaland,Kiphire,25.940872,94.586361,Debris,Slide
Nagaland,Kiphire,25.941056,94.651019,Debris,Slide
Nagaland,Kiphire,25.941525,94.652408,Debris,Slide
Nagaland,Kiphire,25.944008,94.789414,Rock,Fall
Nagaland,Kiphire,25.944475,94.7888,Rock,Fall
Nagaland,Kiphire,25.948886,94.706133,Rock cum Debris,Slide
Nagaland,Kiphire,25.954636,94.607456,Debris,Slide
Nagaland,Kiphire,25.955769,94.605419,Debris,Slide
Nagaland,Kiphire,25.956083,94.719475,Debris,Slide
Nagaland,Kiphire,25.958047,94.597519,Debris,Slide
Nagaland,Kiphire,25.962494,94.818667,Rock cum Debris,Slide
Nagaland,Kiphire,25.962689,94.816972,Rock cum Debris,Slide
Nagaland,Kiphire,25.963,94.614097,Debris,Slide
Nagaland,Kiphire,25.964283,94.619592,Debris,Slide
Nagaland,Kiphire,25.9645,94.632583,Debris,Slide
Nagaland,Kiphire,25.964631,94.574406,Debris,Slide
Nagaland,Kiphire,25.965394,94.571428,Debris,Slide
Nagaland,Kiphire,25.966581,94.565806,Debris,Slide
Nagaland,Kiphire,25.966742,94.502006,Debris,Slide
Nagaland,Kiphire,25.968006,94.574256,Debris,Slide
Nagaland,Kiphire,25.968233,94.684364,Debris,Slide
Nagaland,Kiphire,25.969225,94.634053,Debris,Slide
Nagaland,Kiphire,25.969628,94.634169,Debris,Slide
Nagaland,Kiphire,25.970169,94.503803,Debris,Slide
Nagaland,Kiphire,25.970531,94.574903,Debris,Slide
Nagaland,Kiphire,25.971456,94.818392,Debris,Slide
Nagaland,Kiphire,25.971569,94.511647,Debris,Slide
Nagaland,Kiphire,25.971736,94.576933,Rock,Slide
Nagaland,Kiphire,25.97175,94.504619,Debris,Slide
Nagaland,Kiphire,25.972325,94.509267,Debris,Slide
Nagaland,Kiphire,25.972636,94.511444,Debris,Slide
Nagaland,Kiphire,25.976625,94.579939,Debris,Slide
Nagaland,Kiphire,25.978975,94.512064,Debris,Slide
Nagaland,Kiphire,25.980008,94.580747,Rock cum Debris,Slide
Nagaland,Kiphire,25.981228,94.572292,Debris,Slide
Nagaland,Kiphire,25.9899,94.5679,Debris,Slide
Nagaland,Kiphire,25.990158,94.508392,Debris,Slide
Nagaland,Kiphire,25.990339,94.507711,Debris,Slide
Nagaland,Kiphire,25.998183,94.5975,Debris,Slide
Nagaland,Kiphire,25.998217,94.504756,Debris,Slide
Nagaland,Kohima,25.538,94.135,Debris,Subsidence
Nagaland,Kohima,25.548,94.188,Debris,Slide
Nagaland,Kohima,25.54831,94.19192,Debris,Slide
Nagaland,Kohima,25.552,94.149,Debris,Slide
Nagaland,Kohima,25.553,94.148,Debris,Slide
Nagaland,Kohima,25.554,94.148,Debris,Slide
Nagaland,Kohima,25.55697,94.15322,Debris,Flow
Nagaland,Kohima,25.559,94.249,Rock,Slide
Nagaland,Kohima,25.56,94.151,Debris,Composite
Nagaland,Kohima,25.56,94.153,Debris,Slide
Nagaland,Kohima,25.561,94.143,Debris,Composite
Nagaland,Kohima,25.562,94.168,Debris,Slide
Nagaland,Kohima,25.56292,94.14544,Debris,Flow
Nagaland,Kohima,25.563,94.165,Debris,Slide
Nagaland,Kohima,25.563,94.147,Debris,Slide
Nagaland,Kohima,25.563,94.14,Debris,Slide
Nagaland,Kohima,25.565,94.138,Debris,Composite
Nagaland,Kohima,25.56544,94.17208,Debris,Slide
Nagaland,Kohima,25.566,94.162,Debris,Slide
Nagaland,Kohima,25.566,94.168,Debris,Slide
Nagaland,Kohima,25.567,94.164,Debris,Slide
Nagaland,Kohima,25.57086,94.17047,Debris,Slide
Nagaland,Kohima,25.571,94.166,Debris,Slide
Nagaland,Kohima,25.572,94.168,Debris,Slide
Nagaland,Kohima,25.572,94.25,Debris,Slide
Nagaland,Kohima,25.57244,94.17178,Debris,Slide
Nagaland,Kohima,25.582,94.141,Debris,Composite
Nagaland,Kohima,25.585,94.137,Debris,Composite
Nagaland,Kohima,25.594,94.166,Debris,Flow
Nagaland,Kohima,25.605,94.051,Rock,Fall
Nagaland,Kohima,25.608,94.146,Debris,Slide
Nagaland,Kohima,25.61,94.139,Debris,Slide
Nagaland,Kohima,25.61092,94.20064,Debris,Slide
Nagaland,Kohima,25.615,93.944,Debris,Slide
Nagaland,Kohima,25.61597,94.09208,Debris,Slide
Nagaland,Kohima,25.617,94.113,Rock,Slide
Nagaland,Kohima,25.617,93.941,Debris,Slide
Nagaland,Kohima,25.621,94.11806,Rock cum Debris,Flow
Nagaland,Kohima,25.62153,94.19439,Rock cum Debris,Slide
Nagaland,Kohima,25.622,94.114,Debris,Composite
Nagaland,Kohima,25.623,94.113,Debris,Composite
Nagaland,Kohima,25.62978,94.19514,Debris,Slide
Nagaland,Kohima,25.63,94.014,Debris,Slide
Nagaland,Kohima,25.63,94.103,Debris,Slide
Nagaland,Kohima,25.631,94.174,Debris,Slide
Nagaland,Kohima,25.631,93.999,Rock,Slide
Nagaland,Kohima,25.638,94.109,Debris,Composite
Nagaland,Kohima,25.63861,94.115,Debris,Slide
Nagaland,Kohima,25.644,94.107,Debris,Slide
Nagaland,Kohima,25.645,94.034,Debris,Slide
Nagaland,Kohima,25.645,93.992,Debris,Slide
Nagaland,Kohima,25.646,94.033,Debris,Slide
Nagaland,Kohima,25.646,94.177,Debris,Subsidence
Nagaland,Kohima,25.648,94.124,Debris,Slide
Nagaland,Kohima,25.649,94.121,Debris,Slide
Nagaland,Kohima,25.65,94.03,Rock,Slide
Nagaland,Kohima,25.65,94.122,Debris,Slide
Nagaland,Kohima,25.65072,94.03294,Rock,Slide
Nagaland,Kohima,25.651,94.119,Debris,Slide
Nagaland,Kohima,25.651,94.097,Debris,Slide
Nagaland,Kohima,25.651,94.121,Debris,Slide
Nagaland,Kohima,25.651,94.12,Debris,Slide
Nagaland,Kohima,25.652,94.121,Debris,Slide
Nagaland,Kohima,25.652,94.122,Debris,Slide
Nagaland,Kohima,25.652,94.154,Debris,Slide
Nagaland,Kohima,25.652,94.03,Rock,Slide
Nagaland,Kohima,25.65275,94.032,Debris,Slide
Nagaland,Kohima,25.653,94.123,Debris,Slide
Nagaland,Kohima,25.653,94.121,Debris,Slide
Nagaland,Kohima,25.654,94.122,Rock,Slide
Nagaland,Kohima,25.65653,94.09061,Debris,Slide
Nagaland,Kohima,25.657,94.102,Debris,Composite
Nagaland,Kohima,25.65747,94.08611,Debris,Slide
Nagaland,Kohima,25.65778,94.05683,Debris,Slide
Nagaland,Kohima,25.659,94.112,Debris,Slide
Nagaland,Kohima,25.659,94.089,Debris,Composite
Nagaland,Kohima,25.659,94.107,Debris,Slide
Nagaland,Kohima,25.65967,94.09297,Debris,Slide
Nagaland,Kohima,25.66,94.096,Debris,Composite
Nagaland,Kohima,25.66083,94.10278,Debris,Fall
Nagaland,Kohima,25.661,94.054,Debris,Slide
Nagaland,Kohima,25.661,94.055,Debris,Slide
Nagaland,Kohima,25.662,94.096,Debris,Slide
Nagaland,Kohima,25.662,94.108,Debris,Slide
Nagaland,Kohima,25.66264,94.11353,Debris,Slide
Nagaland,Kohima,25.663,94.10439,Debris,Slide
Nagaland,Kohima,25.663,94.097,Debris,Slide
Nagaland,Kohima,25.663,94.113,Rock,Slide
Nagaland,Kohima,25.664,94.101,Debris,Slide
Nagaland,Kohima,25.665,94.104,Debris,Slide
Nagaland,Kohima,25.665,94.096,Rock cum Debris,Composite
Nagaland,Kohima,25.666,94.09,Debris,Slide
Nagaland,Kohima,25.666,94.098,Debris,Slide
Nagaland,Kohima,25.66667,94.10972,Debris,Slide
Nagaland,Kohima,25.667,94.035,Rock,Fall
Nagaland,Kohima,25.667,94.094,Rock,Slide
Nagaland,Kohima,25.667,94.051,Debris,Slide
Nagaland,Kohima,25.667,94.089,Debris,Slide
Nagaland,Kohima,25.668,94.107,Debris,Slide
Nagaland,Kohima,25.668,94.051,Debris,Slide
Nagaland,Kohima,25.66806,94.05525,Debris,Slide
Nagaland,Kohima,25.66897,94.04664,Debris,Slide
Nagaland,Kohima,25.669,94.091,Debris,Slide
Nagaland,Kohima,25.669,94.114,Debris,Slide
Nagaland,Kohima,25.669,94.104,Debris,Slide
Nagaland,Kohima,25.669,94.192,Debris,Slide
Nagaland,Kohima,25.669,94.051,Debris,Slide
Nagaland,Kohima,25.66917,94.10722,Debris,Slide
Nagaland,Kohima,25.66969,94.06267,Debris,Slide
Nagaland,Kohima,25.66977,94.11269,Debris,Slide
Nagaland,Kohima,25.67,94.113,Debris,Slide
Nagaland,Kohima,25.67,94.109,Debris,Slide
Nagaland,Kohima,25.67,94.062,Debris,Slide
Nagaland,Kohima,25.671,94.14,Debris,Composite
Nagaland,Kohima,25.6715,94.06942,Debris,Slide
Nagaland,Kohima,25.672,94.111,Debris,Slide
Nagaland,Kohima,25.672,94.101,Debris,Slide
Nagaland,Kohima,25.672,94.106,Debris,Slide
Nagaland,Kohima,25.67222,94.11083,Debris,Slide
Nagaland,Kohima,25.67286,94.08883,Debris,Slide
Nagaland,Kohima,25.673,94.239,Debris,Slide
Nagaland,Kohima,25.673,94.077,Debris,Slide
Nagaland,Kohima,25.673,94.101,Debris,Slide
Nagaland,Kohima,25.674,94.085,Debris,Slide
Nagaland,Kohima,25.674,94.081,Debris,Subsidence
Nagaland,Kohima,25.675,94.075,Debris,Subsidence
Nagaland,Kohima,25.676,94.083,Debris,Subsidence
Nagaland,Kohima,25.67661,94.02364,Debris,Slide
Nagaland,Kohima,25.677,94.104,Debris,Slide
Nagaland,Kohima,25.677,94.241,Debris,Slide
Nagaland,Kohima,25.677,94.08,Debris,Slide
Nagaland,Kohima,25.677,94.081,Debris,Slide
Nagaland,Kohima,25.677,94.0202,Rock,Slide
Nagaland,Kohima,25.678,94.101,Rock,Slide
Nagaland,Kohima,25.678,94.109,Debris,Slide
Nagaland,Kohima,25.678,94.122,Debris,Composite
Nagaland,Kohima,25.679,94.07,Debris,Composite
Nagaland,Kohima,25.679,94.108,Debris,Composite
Nagaland,Kohima,25.679,94.096,Debris,Slide
Nagaland,Kohima,25.68,94.117,Debris,Slide
Nagaland,Kohima,25.682,94.052,Debris,Slide
Nagaland,Kohima,25.682,94.131,Debris,Composite
Nagaland,Kohima,25.682,94.094,Debris,Slide
Nagaland,Kohima,25.682,94.12,Debris,Subsidence
Nagaland,Kohima,25.682,94.096,Debris,Slide
Nagaland,Kohima,25.683,94.099,Debris,Slide
Nagaland,Kohima,25.683,94.038,Debris,Slide
Nagaland,Kohima,25.683,94.054,Debris,Subsidence
Nagaland,Kohima,25.683,94.119,Debris,Composite
Nagaland,Kohima,25.68375,94.12436,Debris,Slide
Nagaland,Kohima,25.684,94.119,Debris,Slide
Nagaland,Kohima,25.685,94.12,Debris,Slide
Nagaland,Kohima,25.685,94.059,Rock,Slide
Nagaland,Kohima,25.68525,94.12347,Debris,Slide
Nagaland,Kohima,25.686,94.119,Debris,Slide
Nagaland,Kohima,25.686,94.043,Debris,Slide
Nagaland,Kohima,25.68625,94.043194,Debris,Slide
Nagaland,Kohima,25.68658,94.05319,Debris,Slide
Nagaland,Kohima,25.68667,94.06361,Unknown,Slide
Nagaland,Kohima,25.687,94.12,Debris,Composite
Nagaland,Kohima,25.687,94.062,Debris,Slide
Nagaland,Kohima,25.68703,94.12442,Debris,Slide
Nagaland,Kohima,25.68772,94.14044,Debris,Slide
Nagaland,Kohima,25.688,94.137,Rock,Slide
Nagaland,Kohima,25.688,94.12,Debris,Slide
Nagaland,Kohima,25.688,93.907,Debris,Slide
Nagaland,Kohima,25.688,94.121,Debris,Slide
Nagaland,Kohima,25.688667,94.097333,Debris,Subsidence
Nagaland,Kohima,25.691,94.121,Debris,Slide
Nagaland,Kohima,25.692,94.11,Debris,Slide
Nagaland,Kohima,25.692,94.068,Rock cum Debris,Slide
Nagaland,Kohima,25.692,94.065,Rock,Slide
Nagaland,Kohima,25.693,94.043,Debris,Slide
Nagaland,Kohima,25.694,94.107,Debris,Slide
Nagaland,Kohima,25.694,94.103,Debris,Slide
Nagaland,Kohima,25.695,94.108,Debris,Slide
Nagaland,Kohima,25.695,94.077,Debris,Slide
Nagaland,Kohima,25.69506,94.11203,Debris,Slide
Nagaland,Kohima,25.69583,94.10833,Debris,Slide
Nagaland,Kohima,25.696,94.08,Debris,Composite
Nagaland,Kohima,25.696,94.104,Debris,Slide
Nagaland,Kohima,25.696,93.924,Debris,Slide
Nagaland,Kohima,25.696,94.079,Debris,Slide
Nagaland,Kohima,25.697,94.105,Debris,Slide
Nagaland,Kohima,25.697,93.916,Debris,Slide
Nagaland,Kohima,25.698,94.085,Debris,Slide
Nagaland,Kohima,25.701,94.089,Debris,Subsidence
Nagaland,Kohima,25.70106,94.14167,Debris,Slide
Nagaland,Kohima,25.703,94.137,Debris,Slide
Nagaland,Kohima,25.704,94.118,Debris,Slide
Nagaland,Kohima,25.708,94.04,Debris,Slide
Nagaland,Kohima,25.71092,94.09306,Debris,Slide
Nagaland,Kohima,25.711,94.069,Debris,Composite
Nagaland,Kohima,25.711,94.09,Debris,Slide
Nagaland,Kohima,25.712,93.949,Debris,Slide
Nagaland,Kohima,25.71281,94.09194,Debris,Slide
Nagaland,Kohima,25.713,94.088,Debris,Slide
Nagaland,Kohima,25.713,94.06,Debris,Slide
Nagaland,Kohima,25.714,94.087,Debris,Slide
Nagaland,Kohima,25.714,94.086,Debris,Slide
Nagaland,Kohima,25.716,94.085,Debris,Slide
Nagaland,Kohima,25.71611,94.08883,Debris,Flow
Nagaland,Kohima,25.717,94.086,Debris,Slide
Nagaland,Kohima,25.719,94.105,Debris,Composite
Nagaland,Kohima,25.71906,94.10883,Debris,Slide
Nagaland,Kohima,25.72,94.085,Debris,Slide
Nagaland,Kohima,25.72,94.109,Rock cum Debris,Slide
Nagaland,Kohima,25.721,94.084,Debris,Slide
Nagaland,Kohima,25.721,94.039,Debris,Composite
Nagaland,Kohima,25.72194,94.0855,Debris,Slide
Nagaland,Kohima,25.722,94.081,Debris,Slide
Nagaland,Kohima,25.722,94.082,Rock,Slide
Nagaland,Kohima,25.725,94.031,Debris,Subsidence
Nagaland,Kohima,25.726,94.076,Debris,Slide
Nagaland,Kohima,25.72628,94.10003,Debris,Slide
Nagaland,Kohima,25.72739,94.10103,Debris,Slide
Nagaland,Kohima,25.728,94.098,Debris,Slide
Nagaland,Kohima,25.728,94.112,Debris,Slide
Nagaland,Kohima,25.72894,94.0855,Debris,Slide
Nagaland,Kohima,25.729,94.083,Debris,Slide
Nagaland,Kohima,25.731,94.087,Debris,Slide
Nagaland,Kohima,25.733,94.022,Rock cum Debris,Composite
Nagaland,Kohima,25.735,94.02,Debris,Slide
Nagaland,Kohima,25.73572,94.08703,Debris,Creep
Nagaland,Kohima,25.738,94.008,Debris,Slide
Nagaland,Kohima,25.742,94.245,Debris,Slide
Nagaland,Kohima,25.743,94.242,Debris,Slide
Nagaland,Kohima,25.744,94.242,Debris,Slide
Nagaland,Kohima,25.74467,94.08672,Debris,Slide
Nagaland,Kohima,25.746,94.078,Debris,Slide
Nagaland,Kohima,25.74697,93.98167,Rock cum Debris,Slide
Nagaland,Kohima,25.747,94.075,Debris,Slide
Nagaland,Kohima,25.748,94.077,Debris,Slide
Nagaland,Kohima,25.749,94.078,Debris,Slide
Nagaland,Kohima,25.750583,94.180833,Debris,Slide
Nagaland,Kohima,25.750617,94.237358,Debris,Slide
Nagaland,Kohima,25.750922,94.178869,Debris,Slide
Nagaland,Kohima,25.750944,94.199444,Debris,Slide
Nagaland,Kohima,25.752806,94.213306,Debris,Slide
Nagaland,Kohima,25.755206,94.179975,Debris,Slide
Nagaland,Kohima,25.756444,94.245333,Debris,Slide
Nagaland,Kohima,25.757139,94.246194,Debris,Slide
Nagaland,Kohima,25.757639,94.223583,Debris,Slide
Nagaland,Kohima,25.758944,94.078028,Debris,Slide
Nagaland,Kohima,25.759556,94.026056,Debris,Slide
Nagaland,Kohima,25.760583,94.064583,Debris,Slide
Nagaland,Kohima,25.761278,94.072194,Debris,Slide
Nagaland,Kohima,25.761278,94.032417,Debris,Slide
Nagaland,Kohima,25.761464,94.217103,Debris,Slide
Nagaland,Kohima,25.767,94.229778,Debris,Slide
Nagaland,Kohima,25.767167,94.078556,Rock,Fall
Nagaland,Kohima,25.767692,94.185106,Debris,Slide
Nagaland,Kohima,25.769417,94.037639,Debris,Slide
Nagaland,Kohima,25.771028,94.076167,Debris,Slide
Nagaland,Kohima,25.773306,94.084861,Debris,Slide
Nagaland,Kohima,25.773583,94.086833,Debris,Slide
Nagaland,Kohima,25.779111,94.115583,Debris,Slide
Nagaland,Kohima,25.779944,94.116556,Debris,Subsidence
Nagaland,Kohima,25.781919,94.171169,Debris,Slide
Nagaland,Kohima,25.78875,94.234111,Debris,Slide
Nagaland,Kohima,25.803806,94.065556,Debris,Slide
Nagaland,Kohima,25.804972,94.241086,Debris,Slide
Nagaland,Kohima,25.806861,94.237333,Debris,Slide
Nagaland,Kohima,25.808722,94.138278,Debris,Slide
Nagaland,Kohima,25.824278,94.147472,Debris,Slide
Nagaland,Kohima,25.826778,94.047833,Debris,Slide
Nagaland,Kohima,25.827028,94.078139,Debris,Slide
Nagaland,Kohima,25.828558,94.239531,Debris,Slide
Nagaland,Kohima,25.829,94.075278,Debris,Slide
Nagaland,Kohima,25.83025,94.076639,Debris,Subsidence
Nagaland,Kohima,25.832333,94.073306,Debris,Slide
Nagaland,Kohima,25.832806,94.06175,Debris,Slide
Nagaland,Kohima,25.833028,94.050056,Earth,Slide
Nagaland,Kohima,25.83889,94.15269,Rock,Slide
Nagaland,Kohima,25.839583,94.007194,Earth,Slide
Nagaland,Kohima,25.839667,94.149222,Debris,Slide
Nagaland,Kohima,25.839722,94.011167,Debris,Slide
Nagaland,Kohima,25.839722,94.050333,Earth,Slide
Nagaland,Kohima,25.839778,94.150333,Earth,Slide
Nagaland,Kohima,25.83986,94.15528,Debris,Slide
Nagaland,Kohima,25.840139,94.006528,Debris,Slide
Nagaland,Kohima,25.840167,94.115194,Debris,Slide
Nagaland,Kohima,25.840361,94.152167,Debris,Slide
Nagaland,Kohima,25.843222,94.053139,Earth,Slide
Nagaland,Kohima,25.843528,94.011806,Earth,Slide
Nagaland,Kohima,25.844694,94.195833,Debris,Slide
Nagaland,Kohima,25.84575,94.055083,Earth,Slide
Nagaland,Kohima,25.845861,94.19025,Debris,Subsidence
Nagaland,Kohima,25.847444,94.056361,Earth,Slide
Nagaland,Kohima,25.849611,94.156806,Debris,Slide
Nagaland,Kohima,25.849806,94.057083,Earth,Slide
Nagaland,Kohima,25.850667,94.154667,Debris,Slide
Nagaland,Kohima,25.851889,94.005056,Earth,Slide
Nagaland,Kohima,25.854417,94.15525,Debris,Subsidence
Nagaland,Kohima,25.854528,94.15725,Debris,Subsidence
Nagaland,Kohima,25.85475,94.002778,Earth,Slide
Nagaland,Kohima,25.859444,94.160139,Debris,Slide
Nagaland,Kohima,25.860611,94.0555,Debris,Slide
Nagaland,Kohima,25.865472,94.049944,Debris,Slide
Nagaland,Kohima,25.865722,94.048806,Debris,Slide
Nagaland,Kohima,25.867778,94.168056,Debris,Slide
Nagaland,Kohima,25.875639,94.0395,Debris,Slide
Nagaland,Kohima,25.878861,94.221333,Debris,Slide
Nagaland,Kohima,25.878917,94.223889,Rock,Fall
Nagaland,Kohima,25.879889,94.035417,Debris,Slide
Nagaland,Kohima,25.880083,94.234167,Debris,Slide
Nagaland,Kohima,25.880533,94.035325,Debris,Slide
Nagaland,Kohima,25.880861,94.300667,Debris,Slide
Nagaland,Kohima,25.881639,94.212861,Debris,Slide
Nagaland,Kohima,25.881917,94.035694,Debris,Slide
Nagaland,Kohima,25.884206,94.026203,Debris,Slide
Nagaland,Kohima,25.889056,94.278361,Debris,Slide
Nagaland,Kohima,25.889361,94.200583,Earth,Slide
Nagaland,Kohima,25.89125,94.202306,Debris,Slide
Nagaland,Kohima,25.892028,94.274528,Debris,Slide
Nagaland,Kohima,25.896389,94.203556,Debris,Slide
Nagaland,Kohima,25.905953,94.427414,Debris,Slide
Nagaland,Kohima,25.906472,94.428039,Debris,Slide
Nagaland,Kohima,25.90665,94.428758,Debris,Slide
Nagaland,Kohima,25.907167,94.041583,Debris,Slide
Nagaland,Kohima,25.907417,94.429519,Debris,Slide
Nagaland,Kohima,25.910583,94.206417,Debris,Slide
Nagaland,Kohima,25.915444,94.119639,Rock,Fall
Nagaland,Kohima,25.929733,94.072478,Debris,Slide
Nagaland,Kohima,25.930611,94.112139,Debris,Slide
Nagaland,Kohima,25.930722,94.048417,Debris,Slide
Nagaland,Kohima,25.931167,94.048889,Debris,Slide
Nagaland,Kohima,25.935694,94.111472,Debris,Slide
Nagaland,Kohima,25.936056,94.216444,Debris,Slide
Nagaland,Kohima,25.9365,94.047694,Debris,Slide
Nagaland,Kohima,25.942111,94.04625,Debris,Slide
Nagaland,Kohima,25.943944,94.026556,Debris,Slide
Nagaland,Kohima,25.944361,94.023222,Debris,Slide
Nagaland,Kohima,25.945639,94.016417,Debris,Slide
Nagaland,Kohima,25.947583,94.023861,Debris,Slide
Nagaland,Kohima,25.948222,94.014361,Earth,Slide
Nagaland,Kohima,25.948833,94.025667,Debris,Slide
Nagaland,Kohima,25.949278,94.025528,Earth,Slide
Nagaland,Kohima,25.950944,94.019611,Debris,Slide
Nagaland,Kohima,25.951139,94.024194,Rock,Fall
Nagaland,Kohima,25.951583,94.023667,Debris,Slide
Nagaland,Kohima,25.952861,94.021028,Debris,Slide
Nagaland,Kohima,25.954389,94.022778,Debris,Slide
Nagaland,Kohima,25.9545,94.040083,Debris,Slide
Nagaland,Kohima,25.957472,94.036278,Debris,Slide
Nagaland,Kohima,25.961917,94.216194,Earth,Slide
Nagaland,Kohima,25.965944,94.216972,Debris,Slide
Nagaland,Kohima,25.96675,94.031917,Debris,Slide
Nagaland,Kohima,25.966861,94.2215,Debris,Slide
Nagaland,Kohima,25.970083,94.213639,Earth,Slide
Nagaland,Kohima,25.970917,94.214028,Debris,Slide
Nagaland,Kohima,25.977569,94.322217,Debris,Slide
Nagaland,Kohima,26.001972,94.183667,Debris,Subsidence
Nagaland,Kohima,25.623067,94.114196,Debris,Slide
Nagaland,Kohima,25.471526,94.151784,Debris,Slide
Nagaland,Kohima,25.6125,94.1272,Debris,Slide
Nagaland,Kohima,25.71711111,94.08561111,Soil,Slide
Nagaland,Kohima,25.712031,94.089791,Weathered rock,Slide
Nagaland,Kohima,25.7491204,94.0804548,Debris,Slide
Nagaland,Kohima,25.7179491,94.0917724,Weathered rock,Slide
Nagaland,Kohima,25.770055,93.937873,Debris,Slide
Nagaland,Kohima,25.771451,93.907041,Debris,Slide
Nagaland,Kohima,25.660913,94.053659,Debris,Slide
Nagaland,Kohima,25.770064,93.937891,Debris,Slide
Nagaland,Kohima,25.771977,93.905846,Debris,Slide
Nagaland,Kohima,25.650352,94.026955,Rock,Slide
Nagaland,Kohima,25.552707,94.161461,Debris,Slide
Nagaland,Kohima,25.611096,94.216757,Debris,Slide
Nagaland,Kohima,25.617949,94.207166,Debris,Slide
Nagaland,Kohima,25.620164,94.207204,Debris,Slide
Nagaland,Kohima,25.627333,94.211735,Debris,Slide
Nagaland,Kohima,25.64501,94.032825,Debris,Slide
Nagaland,Kohima,25.645074,94.032741,Debris,Slide
Nagaland,Kohima,25.645633,94.008403,Debris,Slide
Nagaland,Kohima,25.77457,94.075897,Debris,Slide
Nagaland,Kohima,25.875167,94.042953,Debris,Slide
Nagaland,Kohima,25.882916,94.036198,Debris,Slide
Nagaland,Kohima,25.884392,94.040381,Debris,Slide
Nagaland,Kohima,25.891043,94.041031,Debris,Slide
Nagaland,Kohima,25.895838,94.044886,Debris,Slide
Nagaland,Kohima,25.903907,94.041235,Debris,Slide
Nagaland,Kohima,25.76085556,93.94696111,Debris,Slide
Nagaland,Kohima,25.76512222,93.94213889,Debris,Slide
